Instrument_ID,Asset_Class,Current_Price,Trading_Volume,RSI_14D,Daily_Return
AAPL,Stocks,253.7122344970703,60275200.0,39.095764236425836,-0.006443219116596399
AAPL,Stocks,251.59820556640625,42303700.0,78.0952871416302,-0.008332388601025364
AAPL,Stocks,256.1453552246094,55202100.0,50.65389959605656,0.018073060767529903
AAPL,Stocks,254.73931884765625,46076300.0,69.96639492097756,-0.005489212856193304
AAPL,Stocks,253.7122344970703,40127700.0,55.695437839755535,-0.0040319034973952395
AAPL,Stocks,253.9116668701172,37704300.0,30.690064346532917,0.0007860573749713939
AAPL,Stocks,254.72933959960938,48713900.0,72.67161262672396,0.0032203038937570483
AAPL,Stocks,256.40460205078125,42630200.0,28.29249906495483,0.006576637201686664
AAPL,Stocks,257.2920837402344,49155600.0,24.190930428952022,0.0034612549164674267
AAPL,Stocks,255.96585083007812,44664100.0,20.79064882616201,-0.005154581092728927
AAPL,Stocks,255.7564697265625,31955800.0,27.21335992100272,-0.0008180040534181421
AAPL,Stocks,257.33197021484375,36496900.0,23.695052003787048,0.006160158880694766
AAPL,Stocks,253.32330322265625,38322000.0,45.27275895453646,-0.015577803989301087
AAPL,Stocks,244.57806396484375,61999100.0,50.58611809592098,-0.03452204809648307
AAPL,Stocks,246.96131896972656,38142900.0,64.52526884229599,0.00974435305541288
AAPL,Stocks,247.07101440429688,35478000.0,37.81717271859323,0.0004441806313149055
AAPL,Stocks,248.63658142089844,33893600.0,33.50531632756902,0.006336506208048043
AAPL,Stocks,246.75192260742188,39777000.0,36.528746472667834,-0.007579973963228515
AAPL,Stocks,251.57826232910156,49147000.0,70.66733160029533,0.019559481728368633
AAPL,Stocks,261.5001525878906,90483000.0,31.057224149808917,0.039438583313727404
AAPL,Stocks,262.0286865234375,46695900.0,59.50759193678875,0.002021161098058055
AAPL,Stocks,257.72088623046875,45015300.0,57.99134905205821,-0.01644018580608131
AAPL,Stocks,258.84771728515625,32754900.0,68.11892915114345,0.004372292332100125
AAPL,Stocks,262.07855224609375,38253700.0,34.66334042773335,0.012481604994716955
AAPL,Stocks,268.0516357421875,44888200.0,78.0383722244444,0.022791195406501652
AAPL,Stocks,268.2410888671875,41534800.0,36.939394217174396,0.0007067784700340862
AAPL,Stocks,268.93914794921875,51086700.0,49.889707821672715,0.0026023570250897077
AAPL,Stocks,270.63433837890625,69886500.0,32.3766424574621,0.006303249053230431
AAPL,Stocks,269.60723876953125,86167100.0,41.87579667489471,-0.0037951562818203666
AAPL,Stocks,268.2909851074219,50194600.0,46.40912260998691,-0.004882115436205092
AAPL,Stocks,269.2781982421875,49274800.0,31.562702984026778,0.0036796358788213634
AAPL,Stocks,269.3778991699219,43683100.0,38.42168613648272,0.00037025250608935245
AAPL,Stocks,269.0089416503906,51204000.0,32.263821673126,-0.0013696651457605347
AAPL,Stocks,267.7126159667969,48227400.0,47.27674853771229,-0.004818894404181151
AAPL,Stocks,268.9303283691406,41312400.0,37.67286862705974,0.004548580566314353
AAPL,Stocks,274.73956298828125,46208300.0,58.90726171285107,0.021601262506795837
AAPL,Stocks,272.962890625,48398000.0,76.98082322733853,-0.006466751071293797
AAPL,Stocks,272.4438171386719,49602800.0,42.589982701183715,-0.001901626573266424
AAPL,Stocks,271.90484619140625,47431300.0,31.67731418353079,-0.001978282909578022
AAPL,Stocks,266.9639892578125,45018300.0,32.85303868842237,-0.01817127205638569
AAPL,Stocks,266.94403076171875,45677300.0,73.08935344885064,-7.47610048428271e-05
AAPL,Stocks,268.0619812011719,40424500.0,55.76334806985406,0.004187958188325291
AAPL,Stocks,265.7562561035156,45823600.0,78.88401162388334,-0.008601462569680418
AAPL,Stocks,270.98651123046875,59030800.0,46.167955884850585,0.019680647235321702
AAPL,Stocks,275.4083557128906,65585800.0,29.837458343947205,0.016317581500066458
AAPL,Stocks,276.45635986328125,46914200.0,34.91939864431387,0.0038052736187974556
AAPL,Stocks,277.0353088378906,33431400.0,75.42311598788594,0.002094178534708613
AAPL,Stocks,278.3328857421875,20135600.0,48.48959323949843,0.0046837961187689015
AAPL,Stocks,282.57501220703125,46587700.0,51.569660083505326,0.01524119743713337
AAPL,Stocks,285.6592712402344,53669500.0,78.51627434071891,0.010914832876105063
AAPL,Stocks,283.623046875,43538700.0,52.73163675821851,-0.007128157809805358
AAPL,Stocks,280.179443359375,43989100.0,57.59508118899814,-0.012141479874668626
AAPL,Stocks,278.26300048828125,47265800.0,60.50701373984153,-0.006840055245008081
AAPL,Stocks,277.3746643066406,38211800.0,26.17173827220301,-0.003192433705098474
AAPL,Stocks,276.6659851074219,32193300.0,47.388970551367194,-0.0025549528865235205
AAPL,Stocks,278.26300048828125,33038300.0,77.21808039294547,0.005772358970110858
AAPL,Stocks,277.514404296875,33248000.0,72.44728391190706,-0.002690246960942222
AAPL,Stocks,277.763916015625,39532900.0,46.587650778609245,0.0008990946591842519
AAPL,Stocks,273.6016540527344,50409100.0,43.42593645045963,-0.014984890847580368
AAPL,Stocks,274.1007385253906,37648600.0,41.72328580458181,0.0018241281266524467
AAPL,Stocks,271.33587646484375,50138700.0,66.34585443909297,-0.010087028861802017
AAPL,Stocks,271.68524169921875,51630700.0,62.72329212902604,0.001287574790797219
AAPL,Stocks,273.1625061035156,144632000.0,38.85199363066869,0.005437411303821804
AAPL,Stocks,270.4674987792969,36571800.0,24.395258737411705,-0.009865948891234266
AAPL,Stocks,271.85491943359375,29642000.0,32.71742002861696,0.005129713035979311
AAPL,Stocks,273.3022155761719,17910600.0,57.69637860472554,0.005323781322749355
AAPL,Stocks,272.89300537109375,21521800.0,34.17157766514364,-0.0014972809650131147
AAPL,Stocks,273.2523498535156,23715200.0,71.51577990894734,0.0013167962364342145
AAPL,Stocks,272.57354736328125,22139600.0,40.89668916110774,-0.0024841597541549465
AAPL,Stocks,271.3558349609375,27293600.0,56.067785881662346,-0.004467463604312272
AAPL,Stocks,270.5074462890625,37838100.0,53.674796440125704,-0.00312648029845064
AAPL,Stocks,266.764404296875,45647200.0,38.62329049068256,-0.013837112595369017
AAPL,Stocks,261.87347412109375,52352100.0,46.53399137317885,-0.01833426835440255
AAPL,Stocks,259.84722900390625,48309800.0,69.16138830237868,-0.007737496605901173
AAPL,Stocks,258.55963134765625,50419300.0,45.71298763397087,-0.0049552102640688656
AAPL,Stocks,258.8890075683594,39997000.0,35.91399003700147,0.0012738888084979916
AAPL,Stocks,259.7673645019531,45263800.0,36.3673353097024,0.003392793467145605
AAPL,Stocks,260.5658874511719,45730800.0,29.732261109904766,0.00307399257312313
AAPL,Stocks,259.4779052734375,40019400.0,32.02877513745157,-0.004175458991876879
AAPL,Stocks,257.7311706542969,39388600.0,57.41323089573067,-0.006731727764257678
AAPL,Stocks,255.05612182617188,72142800.0,57.82648697463334,-0.010379221191344046
AAPL,Stocks,246.2425079345703,80267500.0,51.45133065526965,-0.034555586545020445
AAPL,Stocks,247.1907501220703,54641700.0,28.599595883386126,0.0038508468560267684
AAPL,Stocks,247.8894500732422,39708300.0,46.8413477003155,0.002826561879143208
AAPL,Stocks,247.58001708984375,41689000.0,22.494731635301168,-0.0012482700788880585
AAPL,Stocks,254.93637084960938,55969200.0,48.423350241398545,0.029713035188522863
AAPL,Stocks,257.7910461425781,49648300.0,32.17977540361473,0.011197599163490057
AAPL,Stocks,255.96444702148438,41288000.0,58.97890047382399,-0.007085580156587334
AAPL,Stocks,257.801025390625,67253000.0,44.97816938584033,0.0071751307281611165
AAPL,Stocks,258.99884033203125,92443400.0,38.38130803063913,0.004646276870277299
AAPL,Stocks,269.50927734375,73913400.0,76.86935211048326,0.040581019583889155
AAPL,Stocks,268.98028564453125,64394700.0,35.002344610544206,-0.0019627958800989553
AAPL,Stocks,275.97723388671875,90545700.0,40.96155275984131,0.02601286642781786
AAPL,Stocks,275.3983459472656,52977400.0,36.41774996832518,-0.002097593092373451
AAPL,Stocks,277.6042175292969,50453400.0,20.740206243247194,0.008009748840153375
AAPL,Stocks,274.3672180175781,44623400.0,38.32274431509005,-0.01166048390953256
AAPL,Stocks,273.4280700683594,34376900.0,23.4872781085816,-0.003422959769044165
AAPL,Stocks,275.24639892578125,51931300.0,79.36125973487995,0.006650117732854843
AAPL,Stocks,261.4891052246094,81077200.0,67.38665625344723,-0.04998173910671744
AAPL,Stocks,255.5445556640625,56290700.0,49.77262297287776,-0.022733450234726726
AAPL,Stocks,263.6371154785156,58469100.0,67.45836437022852,0.03166790148756515
AAPL,Stocks,264.106689453125,34203300.0,67.10838040470875,0.0017811375828364895
AAPL,Stocks,260.3401184082031,30845300.0,53.871291198017424,-0.014261551090285374
AAPL,Stocks,264.3364562988281,42070500.0,25.313099708577177,0.015350449692731916
AAPL,Stocks,265.9349670410156,37308200.0,51.605982342042154,0.006047257970275721
AAPL,Stocks,271.8895263671875,47014600.0,65.7524744668732,0.02239103564464129
AAPL,Stocks,273.97760009765625,33714300.0,68.83385412986742,0.007679860855135612
AAPL,Stocks,272.6987609863281,32345100.0,76.80735773192278,-0.0046676776162442035
AAPL,Stocks,263.93682861328125,72366500.0,32.37095594683941,-0.03213044438249635
AAPL,Stocks,264.476318359375,41827900.0,67.0758558870782,0.0020440108677830526
AAPL,Stocks,263.5072326660156,38568900.0,58.85831725140644,-0.003664168116717992
AAPL,Stocks,262.2783508300781,39803100.0,57.85887288419191,-0.0046635601744375865
AAPL,Stocks,260.0504150390625,49658600.0,28.653295467273214,-0.008494547048829904
AAPL,Stocks,257.2229919433594,41120000.0,25.166428153299876,-0.010872595974432131
AAPL,Stocks,259.6407775878906,38218500.0,65.19922007640362,0.009399570490431275
AAPL,Stocks,260.58990478515625,30590800.0,34.751360099067895,0.0036555398041986376
AAPL,Stocks,260.5699157714844,26218900.0,20.021745657171884,-7.670678451010549e-05
AAPL,Stocks,255.52456665039062,40794000.0,60.909099768652,-0.01936274610273292
AAPL,Stocks,249.8897705078125,36930000.0,28.54779287629895,-0.022051876328148423
AAPL,Stocks,252.58729553222656,32074200.0,33.626089045824266,0.010794859745288043
AAPL,Stocks,253.99598693847656,32361600.0,33.42189318345632,0.005577047742174601
AAPL,Stocks,249.70994567871094,35757900.0,29.869643496461755,-0.01687444479508171
AAPL,Stocks,248.73085021972656,34864100.0,24.65157263638261,-0.003920930967820313
AAPL,Stocks,247.76173400878906,88331100.0,63.78149573503775,-0.0038962445152316283
AAPL,Stocks,251.25851440429688,40546100.0,48.746193498762665,0.014113480475494988
AAPL,Stocks,251.4083709716797,45152300.0,53.15713019517334,0.0005964238375686381
AAPL,Stocks,252.38746643066406,28476700.0,71.50187236924526,0.0038944425565474727
AAPL,Stocks,252.6572265625,41796700.0,57.98790965970383,0.0010688333127273353
AAPL,Stocks,248.57098388671875,47900000.0,78.99789208850572,-0.016173068672430957
AAPL,Stocks,246.40298461914062,39446200.0,32.25814172105341,-0.008721851736991693
AAPL,Stocks,253.55638122558594,49598100.0,37.08213305822247,0.029031290418426448
AAPL,Stocks,255.3946990966797,40059400.0,54.492258264395645,0.007250134515282447
AAPL,Stocks,255.68443298339844,31289400.0,39.071120072389704,0.0011344553655323608
AAPL,Stocks,258.6217041015625,29329900.0,52.12309344169802,0.011487876222620041
AAPL,Stocks,253.26666259765625,62148000.0,78.04574960510699,-0.0207060792616357
AAPL,Stocks,258.66168212890625,41032800.0,65.99480549228076,0.021301735790709264
AAPL,Stocks,260.2502136230469,28121600.0,54.515957136096574,0.006141348347641795
AAPL,Stocks,260.240234375,31291500.0,49.75598918310678,-3.834482173115106e-05
AAPL,Stocks,258.96142578125,36234700.0,57.880642255630086,-0.004913954203973225
AAPL,Stocks,258.59173583984375,48370700.0,72.40274580669191,-0.00142758690909639
AAPL,Stocks,266.18475341796875,49913500.0,78.27434490463185,0.02936295529114541
AAPL,Stocks,263.15753173828125,43323100.0,34.98695152882449,-0.011372633634406881
AAPL,Stocks,269.98126220703125,61436200.0,72.34064543352326,0.02593021154924191
AAPL,Stocks,272.79864501953125,36590200.0,45.86217747350668,0.010435475371396441
AAPL,Stocks,265.9250183105469,50209800.0,68.94040755709659,-0.025196703995697067
AAPL,Stocks,272.9185791015625,43249200.0,64.06513919200954,0.026298995241013978
AAPL,Stocks,273.1783142089844,33399600.0,64.49790990748491,0.0009516944880663125
AAPL,Stocks,270.81048583984375,38157100.0,29.02846309340357,-0.008667702544387201
AAPL,Stocks,267.3636474609375,41466800.0,49.093003808120216,-0.012727861582674027
AAPL,Stocks,270.4608154296875,40018900.0,21.059412471186448,0.011584102768505522
AAPL,Stocks,269.92132568359375,30047900.0,70.8016059427361,-0.001994705758897597
AAPL,Stocks,271.1002502441406,91848200.0,65.76445566249294,0.004367659937802859
AAPL,Stocks,279.88214111328125,79915400.0,50.58532605468467,0.03239351812191993
AAPL,Stocks,276.5751647949219,46668400.0,46.37724469367297,-0.011815603186417278
AAPL,Stocks,283.9184265136719,49311700.0,76.34409599392768,0.026550690927708454
AAPL,Stocks,287.245361328125,58336100.0,47.673235481442354,0.011717924952267644
AAPL,Stocks,287.1754150390625,45224300.0,22.13917650778636,-0.00024350711440246364
AAPL,Stocks,293.0500183105469,52692800.0,22.38739874693221,0.020456497888878378
AAPL,Stocks,292.67999267578125,42247300.0,21.800376085855234,-0.0012626705737772692
AAPL,Stocks,294.79998779296875,45748100.0,78.27715676489717,0.007243389265544797
AAPL,Stocks,298.8699951171875,52684300.0,49.38469447477034,0.013805995565634221
AAPL,Stocks,298.2099914550781,35324900.0,71.63148102215183,-0.00220833028705536
AAPL,Stocks,300.2300109863281,54862800.0,29.551307197354262,0.0067738157309671365
AAPL,Stocks,297.8399963378906,34483000.0,68.67698720275236,-0.007960612067346995
AAPL,Stocks,298.9700012207031,42243600.0,74.35909439568208,0.003793999787491842
AAPL,Stocks,302.25,38229800.0,28.12643599166828,0.0109709963070026
AAPL,Stocks,304.989990234375,42965100.0,46.41818920987428,0.009065310949131433
AAPL,Stocks,308.82000732421875,43670200.0,31.240322365133295,0.012557845216167651
AAPL,Stocks,308.3299865722656,48000500.0,20.611418208660986,-0.001586751960143129
AAPL,Stocks,310.8500061035156,50430900.0,37.6626699052786,0.008173125031610828
AAPL,Stocks,312.510009765625,48220400.0,65.42833875873217,0.005340207912225559
AAPL,Stocks,312.05999755859375,70026800.0,31.753671532424868,-0.001439992937726231
MSFT,Stocks,459.30133056640625,15743800.0,44.859702595250695,0.0021647535243998206
MSFT,Stocks,460.1941833496094,14162700.0,60.39763529629583,0.0019439368531810608
MSFT,Stocks,463.9739685058594,20131700.0,23.15198902592998,0.008213457042716366
MSFT,Stocks,466.652587890625,15285600.0,51.91728187943028,0.005773210495820802
MSFT,Stocks,469.0038146972656,16469900.0,26.215910417001204,0.005038495162469125
MSFT,Stocks,467.18829345703125,15375900.0,49.51375412470004,-0.0038710159349263362
MSFT,Stocks,468.8748474121094,16399200.0,78.82147304133143,0.003610009023552907
MSFT,Stocks,475.0752868652344,18950600.0,54.107855234405996,0.013224082049501096
MSFT,Stocks,471.1962890625,16814500.0,63.74765935411672,-0.008165017019365006
MSFT,Stocks,475.3431701660156,15626100.0,61.54438118823434,0.008800750769422105
MSFT,Stocks,474.25189208984375,15414100.0,26.400058051124436,-0.002295768919517105
MSFT,Stocks,476.4344482421875,17526500.0,63.66452309141206,0.004602103204535579
MSFT,Stocks,473.6169738769531,37576200.0,54.11916663822355,-0.005913666351435087
MSFT,Stocks,482.1487731933594,24864000.0,51.764213462957485,0.018014133333453586
MSFT,Stocks,486.2261962890625,22305600.0,69.80011515547247,0.008456773764449421
MSFT,Stocks,488.3691101074219,17495100.0,67.40169770367496,0.004407236456436037
MSFT,Stocks,493.5080871582031,21578900.0,21.41493125892649,0.010522731565988819
MSFT,Stocks,492.010009765625,34539200.0,63.18379420316477,-0.003035568071851902
MSFT,Stocks,493.4683837890625,28369000.0,37.547991560727795,0.0029641145393204393
MSFT,Stocks,488.1508483886719,19945400.0,48.991570133521336,-0.010775838078136424
MSFT,Stocks,487.1984558105469,16319600.0,41.22026517282733,-0.001951021044557688
MSFT,Stocks,494.8870544433594,13984800.0,28.016404046498074,0.01578124589910912
MSFT,Stocks,493.7759704589844,13981600.0,35.495088563803236,-0.0022451263867161453
MSFT,Stocks,492.6846618652344,11846600.0,73.45883217555415,-0.002210129003919703
MSFT,Stocks,499.52008056640625,18659500.0,74.9919853505013,0.013873820782839053
MSFT,Stocks,497.5061340332031,16492100.0,35.22319798333721,-0.00403176290914975
MSFT,Stocks,499.33160400390625,16459500.0,28.868102601202317,0.003669241132575163
MSFT,Stocks,499.033935546875,12058800.0,20.706681998975654,-0.000596133820980671
MSFT,Stocks,501.811767578125,14927200.0,21.451939238762478,0.005566419101750819
MSFT,Stocks,501.61334228515625,15154400.0,51.9939718152439,-0.0003954177757257149
MSFT,Stocks,507.6451721191406,17503100.0,60.323972848670735,0.012024859240198138
MSFT,Stocks,506.0082092285156,21209700.0,72.17128806320969,-0.003224620227927244
MSFT,Stocks,506.0181579589844,14066800.0,22.256456640579568,1.9661203686682782e-05
MSFT,Stocks,501.26605224609375,13868600.0,57.01505532824654,-0.009391176261457024
MSFT,Stocks,501.861328125,16396600.0,20.87808826772362,0.0011875447703648678
MSFT,Stocks,506.8316650390625,16107000.0,36.84823497817803,0.009903805365183427
MSFT,Stocks,509.63922119140625,19125700.0,55.4869740130835,0.005539425308257684
MSFT,Stocks,508.4388122558594,14308000.0,61.4321660392529,-0.002355409249587659
MSFT,Stocks,508.50823974609375,16469200.0,30.568988133966005,0.0001365503351844488
MSFT,Stocks,509.1729736328125,26380400.0,55.07784488473457,0.001307223432703175
MSFT,Stocks,529.2723999023438,51617300.0,36.8299153002836,0.03947465264333894
MSFT,Stocks,519.956787109375,28977600.0,49.26679401129994,-0.017600790811475475
MSFT,Stocks,531.3954467773438,25349000.0,45.859466633759865,0.021999250613806476
MSFT,Stocks,523.5679931640625,19171600.0,35.53196939982831,-0.014729997520210203
MSFT,Stocks,520.7802734375,21355700.0,61.32566653601801,-0.005324465519207067
MSFT,Stocks,516.7127685546875,16079100.0,39.02652496193438,-0.007810405060015513
MSFT,Stocks,517.9031982421875,15531000.0,50.52567839053268,0.002303851888215913
MSFT,Stocks,517.6353149414062,20194400.0,50.8915364330461,-0.0005172458901402388
MSFT,Stocks,525.046142578125,18667000.0,56.86027240133798,0.014316696374468973
MSFT,Stocks,516.454833984375,19619200.0,25.055103091717765,-0.01636295917072017
MSFT,Stocks,518.3397216796875,20269100.0,65.68186083537489,0.0036496660913614143
MSFT,Stocks,516.0480346679688,25213300.0,77.72060168810813,-0.004421206625439544
MSFT,Stocks,513.0023803710938,23760600.0,76.58061832034768,-0.005901881399150377
MSFT,Stocks,505.73040771484375,21481000.0,69.58582020174731,-0.014175319519939888
MSFT,Stocks,501.7125549316406,27723000.0,42.04665561684291,-0.007944653360587695
MSFT,Stocks,501.06658935546875,18443300.0,65.28221908944062,-0.0012875212506091582
MSFT,Stocks,504.037841796875,24324200.0,45.631222696824004,0.005929855441425991
MSFT,Stocks,501.0865173339844,21638600.0,78.09728705907449,-0.0058553628679332
MSFT,Stocks,498.8804931640625,30835700.0,68.02086776453694,-0.004402481594713348
MSFT,Stocks,503.5509033203125,17277900.0,42.21542857490694,0.009361781469202635
MSFT,Stocks,506.43267822265625,18015600.0,31.54417656783888,0.0057229068269799566
MSFT,Stocks,503.501220703125,20961600.0,49.300527848047416,-0.005788444635562051
MSFT,Stocks,501.9410705566406,18128000.0,55.46555147256071,-0.003098602510448023
MSFT,Stocks,502.1696472167969,16345100.0,23.62307980003851,0.000455385449735779
MSFT,Stocks,504.7731628417969,15509500.0,77.04915164426295,0.005184534030341359
MSFT,Stocks,491.8847961425781,31994800.0,22.83133876010289,-0.02553298718707464
MSFT,Stocks,495.06463623046875,16771000.0,38.71053356387806,0.006464603323435236
MSFT,Stocks,495.2733154296875,14410500.0,56.35383304525801,0.00042151909861232184
MSFT,Stocks,497.2209777832031,21611800.0,25.800963344186236,0.003932500081951451
MSFT,Stocks,497.8569641113281,18881600.0,24.940836097849704,0.0012790818500065804
MSFT,Stocks,506.6910095214844,23624900.0,48.20261804795069,0.017744143492950837
MSFT,Stocks,512.1166381835938,17143800.0,47.521804063822046,0.010707963157335909
MSFT,Stocks,505.83642578125,19711900.0,37.27202478513596,-0.012263246171065223
MSFT,Stocks,506.81024169921875,15816600.0,58.25305510408277,0.0019251597321499059
MSFT,Stocks,505.2501525878906,18913700.0,65.68844653557703,-0.0030782509566056326
MSFT,Stocks,514.6704711914062,52474100.0,34.19817790044698,0.018644860482010195
MSFT,Stocks,511.21240234375,20009300.0,69.3740231886884,-0.006718996020213086
MSFT,Stocks,506.0252685546875,19799600.0,23.274690777896097,-0.0101467291585281
MSFT,Stocks,506.9394226074219,13533700.0,68.0132733615508,0.001806538348065878
MSFT,Stocks,503.8390808105469,15786500.0,64.13052221928612,-0.006115803306297463
MSFT,Stocks,508.24114990234375,16213100.0,59.50740857390056,0.008737053673397277
MSFT,Stocks,511.36138916015625,17617800.0,37.39778688616769,0.0061392889151381524
MSFT,Stocks,514.6903686523438,19728200.0,24.46749110388789,0.006510032948821021
MSFT,Stocks,516.4392700195312,22632300.0,30.855471217318975,0.00339796793121816
MSFT,Stocks,512.4942016601562,21222900.0,65.79278190624436,-0.007638978265974594
